raw_index,message_type,is_sender,message,sticker_path,CreateTime,unix_seconds,time_gap,message_id,sticker_id,sticker_caption,sticker_quality_score,sticker_needs_review,normalized_text,sticker_resolved
H: tan觉得自己失势了
100斤的胖虎: 我一直听说仪器那边老师斗的太凶
H: 又开会什么强化
100斤的胖虎: 互相卡毕业
100斤的胖虎: 无语。
H: 有一个老师包养两个女学生
100斤的胖虎: 嗯？？
100斤的胖虎: [动画表情]
H: 就集百家之长
100斤的胖虎: 啊？
100斤的胖虎: 还两个？
H: 我有时候挺不愿意听他讲这些的
100斤的胖虎: 多大岁数了还。
H: 那俩还互相交流啥的，，，
100斤的胖虎: 我靠
H: 有时候挽着手一起走
H: 诶
H: 有空给你讲
100斤的胖虎: 他压力真的很大
H: 今天有点干不完了
100斤的胖虎: 我的天啊。
100斤的胖虎: 仪器学院
100斤的胖虎: [合十]
H: [消息]
H: 哈哈哈哈
晚来天欲雪: [图片]
晚来天欲雪: 消息更新了卧槽
晚来天欲雪: 刀了两个
LNG.: 挖槽
晚来天欲雪: 一个无线电所副所长，直接没了，所长去劝架，也被砍了
晚来天欲雪: 师生情感和谐只能说呢
₯㎕。Smile°: 优秀
LNG.: 我们这个学期已知的死了七个
LNG.: 学校这个2月不准有人
LNG.: 留下来得写申请书
旯囡: 那不是放假了
冰把雪冻住了: [动画表情]
₯㎕。Smile°: 太爽了这也
LNG.: 我老师让我写申请表
LNG.: 附件3+2026年寒假研究生暂缓离校申请表.docx
LNG.: 真想干他
旯囡: 卧槽
旯囡: 干
LNG.: 我听说工信部给下面每个学校
LNG.: 设置上限呢
LNG.: 到多少个
LNG.: 就必须搞一点措施
₯㎕。Smile°: 我们是2月7号必要离
晚来天欲雪: 好家伙
晚来天欲雪: 你们这老师也真出啊
晚来天欲雪: 那给没给老师设置上限，这两个算多算少
LNG.: 哈哈哈哈哈哈
LNG.: 一般之前没这个玩法
LNG.: 估计还没来得及定
LNG.: 但我们学校这些老师都老惜命了
LNG.: 稍微危险的实验
LNG.: 不可能来现场
晚来天欲雪: 我们也是老师已经脱离一线很久了
LNG.: 关键我舍友他们老师演都不演了
LNG.: 他们做那个发动机叶片转速
LNG.: 8000转的时候脱轴好多次
LNG.: 但是有保护罩呢
LNG.: 他请他们老师去现场看一下
LNG.: 他老师直接说危险呢我不去
晚来天欲雪: 哈哈哈哈，这是啥老师啊
晚来天欲雪: 我靠
晚来天欲雪: 这有点搞笑了吧
LNG.: [动画表情]",,2026-01-28 12:58:56+00:00,1769605136,21731.0,msg_00078348,,,,,"[转发的聊天记录]群聊的聊天记录
晚来天欲雪: 机电有个学生把他老师沙了@尹苏琪
晚来天欲雪: 警车，120全来了
旯囡: 卧槽
旯囡: 正义之师
旯囡: 叫啥啊
晚来天欲雪: 不知道呢还
晚来天欲雪: 这工大太有活了
旯囡: 打响反抗第一枪
旯囡: 这就是憋急了
晚来天欲雪: 这得是啥老师啊
旯囡: 这得逼成啥样了
旯囡: 能干出这么极端的事
₯㎕。Smile°: [动画表情]卖萌
LNG.: [动画表情]不干了
晚来天欲雪: [聊天记录]
H: 卧槽
100斤的胖虎: 对。
100斤的胖虎: 昨晚的事
H: 这对吗
100斤的胖虎: [消息]
100斤的胖虎: [消息]
H: 天呢
H: 这是？
100斤的胖虎: zcb
100斤的胖虎: 我搜了下
100斤的胖虎: 他确实是电气学院的
100斤的胖虎: 电气那边的应该知道
100斤的胖虎: 你认不认识电气的
100斤的胖虎: 快去问问）
H: 我认识仪器的
100斤的胖虎: 那也差不多
H: [消息]
100斤的胖虎: 哈哈哈哈哈哈哈哈哈哈哈哈哈
H: [消息]
H: 这俩
100斤的胖虎: 对。
100斤的胖虎: 这得多惨啊
100斤的胖虎: 老师们有点自知之明。
H: 我去呀
H: 我觉得yzz他们所
H: 是我见过的最恶心的
H: 就是集所有恶臭
H: 硕哥以前就是这个所的
100斤的胖虎: 他不就是仪器的
100斤的胖虎: 哎对
100斤的胖虎: 我靠
100斤的胖虎: 怎么不是他们真人dallor
100斤的胖虎: 怎么恶心了
100斤的胖虎: y怎么坚持下来的。
H: 等我有空给你说
H: 就是挺牛逼的
H: 有时候想想
100斤的胖虎: 嗯呢。
100斤的胖虎: 看看有没有我们这边nb。
H: 大概就是，勾心斗角，泼脏水，抢成果
H: 然后每个月强行打卡200小时
100斤的胖虎: 我们这边是老师出轨女学生、学生举报老师挪用公款
H: 刚开始还能挂卡
H: 我们这边是老师出轨女学生、学生举报老师挪用公款
H: 他们很多
H: 这个
100斤的胖虎: [合十]
100斤的胖虎: 我的天
H: 现在规定上卡时间
H: 而且不是连续的
100斤的胖虎: 这就是谭院士的英明领导吗
H: 每次打卡时间不能超过多少
H: 下卡中间要隔半小时才能上卡
100斤的胖虎: 集百家之长
100斤的胖虎: 真yue了
H: 挪用的是军方的公款
H: 然后给那个白手套，你能懂吧，帮忙干脏活的
100斤的胖虎: 打卡科研是这个世界上最傻逼的规定
H: 好像又有矛盾啥的
100斤的胖虎: ？？？
H: 现在仪器另外一个所好像有一个快要新院士了
100斤的胖虎: 我们哈工大也是五毒俱全。
H: tan觉得自己失势了
100斤的胖虎: 我一直听说仪器那边老师斗的太凶
H: 又开会什么强化
100斤的胖虎: 互相卡毕业
100斤的胖虎: 无语。
H: 有一个老师包养两个女学生
100斤的胖虎: 嗯？？
100斤的胖虎: [动画表情]
H: 就集百家之长
100斤的胖虎: 啊？
100斤的胖虎: 还两个？
H: 我有时候挺不愿意听他讲这些的
100斤的胖虎: 多大岁数了还。
H: 那俩还互相交流啥的，，，
100斤的胖虎: 我靠
H: 有时候挽着手一起走
H: 诶
H: 有空给你讲
100斤的胖虎: 他压力真的很大
H: 今天有点干不完了
100斤的胖虎: 我的天啊。
100斤的胖虎: 仪器学院
100斤的胖虎: [合十]
H: [消息]
H: 哈哈哈哈
晚来天欲雪: [图片]
晚来天欲雪: 消息更新了卧槽
晚来天欲雪: 刀了两个
LNG.: 挖槽
晚来天欲雪: 一个无线电所副所长，直接没了，所长去劝架，也被砍了
晚来天欲雪: 师生情感和谐只能说呢
₯㎕。Smile°: 优秀
LNG.: 我们这个学期已知的死了七个
LNG.: 学校这个2月不准有人
LNG.: 留下来得写申请书
旯囡: 那不是放假了
冰把雪冻住了: [动画表情]
₯㎕。Smile°: 太爽了这也
LNG.: 我老师让我写申请表
LNG.: 附件3+2026年寒假研究生暂缓离校申请表.docx
LNG.: 真想干他
旯囡: 卧槽
旯囡: 干
LNG.: 我听说工信部给下面每个学校
LNG.: 设置上限呢
LNG.: 到多少个
LNG.: 就必须搞一点措施
₯㎕。Smile°: 我们是2月7号必要离
晚来天欲雪: 好家伙
晚来天欲雪: 你们这老师也真出啊
晚来天欲雪: 那给没给老师设置上限，这两个算多算少
LNG.: 哈哈哈哈哈哈
LNG.: 一般之前没这个玩法
LNG.: 估计还没来得及定
LNG.: 但我们学校这些老师都老惜命了
LNG.: 稍微危险的实验
LNG.: 不可能来现场
晚来天欲雪: 我们也是老师已经脱离一线很久了
LNG.: 关键我舍友他们老师演都不演了
LNG.: 他们做那个发动机叶片转速
LNG.: 8000转的时候脱轴好多次
LNG.: 但是有保护罩呢
LNG.: 他请他们老师去现场看一下
LNG.: 他老师直接说危险呢我不去
晚来天欲雪: 哈哈哈哈，这是啥老师啊
晚来天欲雪: 我靠
晚来天欲雪: 这有点搞笑了吧
LNG.: [动画表情]",True
78349,text,1,干甚呢,,2026-01-28 13:56:20+00:00,1769608580,3444.0,msg_00078349,,,,,干甚呢,True
78350,text,1,[语音通话] 对方无应答,,2026-01-28 14:08:48+00:00,1769609328,748.0,msg_00078350,,,,,[语音通话] 对方无应答,True
78351,text,0,我锻炼呢,,2026-01-28 14:21:04+00:00,1769610064,736.0,msg_00078351,,,,,我锻炼呢,True
78353,text,0,真死了啊这老师 牛牛牛,,2026-01-28 14:21:33+00:00,1769610093,10.0,msg_00078353,,,,,真死了啊这老师 牛牛牛,True
78354,text,1,装投影了？,,2026-01-28 14:22:04+00:00,1769610124,31.0,msg_00078354,,,,,装投影了？,True
78355,text,0,我的大电视,,2026-01-28 14:22:39+00:00,1769610159,35.0,msg_00078355,,,,,我的大电视,True
78357,text,0,出好多汗,,2026-01-28 14:23:46+00:00,1769610226,52.0,msg_00078357,,,,,出好多汗,True
78358,text,0,我还特意买了一身运动穿的,,2026-01-28 14:25:14+00:00,1769610314,88.0,msg_00078358,,,,,我还特意买了一身运动穿的,True
78359,text,1,没装投影呢,,2026-01-28 14:27:51+00:00,1769610471,157.0,msg_00078359,,,,,没装投影呢,True
78360,text,1,希望你能瘦下来吧,,2026-01-28 14:28:03+00:00,1769610483,12.0,msg_00078360,,,,,希望你能瘦下来吧,True
78361,text,0,没有,,2026-01-28 14:32:39+00:00,1769610759,276.0,msg_00078361,,,,,没有,True
78362,text,0,床头柜都没买呢,,2026-01-28 14:32:47+00:00,1769610767,8.0,msg_00078362,,,,,床头柜都没买呢,True
78363,text,0,没选好,,2026-01-28 14:32:59+00:00,1769610779,12.0,msg_00078363,,,,,没选好,True
78365,text,1,起这么早,,2026-01-29 00:45:22+00:00,1769647522,786.0,msg_00078365,,,,,起这么早,True
78366,text,0,把我弟喊起来,,2026-01-29 00:45:54+00:00,1769647554,32.0,msg_00078366,,,,,把我弟喊起来,True
78367,text,0,我早起锻炼,,2026-01-29 00:45:59+00:00,1769647559,5.0,msg_00078367,,,,,我早起锻炼,True
78368,text,1,[捂脸],,2026-01-29 00:46:17+00:00,1769647577,18.0,msg_00078368,,,,,[捂脸],True
78369,text,0,虽然还没开始哈哈哈哈哈哈,,2026-01-29 00:46:32+00:00,1769647592,15.0,msg_00078369,,,,,虽然还没开始哈哈哈哈哈哈,True
78370,text,0,这个台球还挺好玩的,,2026-01-29 00:46:42+00:00,1769647602,10.0,msg_00078370,,,,,这个台球还挺好玩的,True
78371,text,0,你醒了咱俩可以玩,,2026-01-29 00:46:51+00:00,1769647611,9.0,msg_00078371,,,,,你醒了咱俩可以玩,True
78372,text,0,[阴险][阴险],,2026-01-29 00:46:58+00:00,1769647618,7.0,msg_00078372,,,,,[阴险][阴险],True
78373,text,1,不玩,,2026-01-29 00:47:02+00:00,1769647622,4.0,msg_00078373,,,,,不玩,True
78374,text,1,[擦汗],,2026-01-29 00:47:05+00:00,1769647625,3.0,msg_00078374,,,,,[擦汗],True
78375,text,0,那你再睡会吧,,2026-01-29 00:47:14+00:00,1769647634,9.0,msg_00078375,,,,,那你再睡会吧,True
78377,text,1,[视频通话] 对方已拒绝,,2026-01-29 01:29:34+00:00,1769650174,17.0,msg_00078377,,,,,[视频通话] 对方已拒绝,True
78379,text,0,我练呢,,2026-01-29 01:36:34+00:00,1769650594,175.0,msg_00078379,,,,,我练呢,True
78380,text,0,我爸妈就在旁边,,2026-01-29 01:36:39+00:00,1769650599,5.0,msg_00078380,,,,,我爸妈就在旁边,True
78381,text,0,[惊恐][惊恐],,2026-01-29 01:36:42+00:00,1769650602,3.0,msg_00078381,,,,,[惊恐][惊恐],True
78382,text,1,呃,,2026-01-29 01:36:44+00:00,1769650604,2.0,msg_00078382,,,,,呃,True
78383,text,1,你还当着人的面练啊,,2026-01-29 01:37:04+00:00,1769650624,20.0,msg_00078383,,,,,你还当着人的面练啊,True
78384,text,1,工大好像有个id叫不吃晚饭的女博,,2026-01-29 01:37:21+00:00,1769650641,17.0,msg_00078384,,,,,工大好像有个id叫不吃晚饭的女博,True
78385,text,1,比你还矮,,2026-01-29 01:37:33+00:00,1769650653,12.0,msg_00078385,,,,,比你还矮,True
78386,text,1,找了个180+的,,2026-01-29 01:37:41+00:00,1769650661,8.0,msg_00078386,,,,,找了个180+的,True
78387,text,1,你搜搜,,2026-01-29 01:37:45+00:00,1769650665,4.0,msg_00078387,,,,,你搜搜,True
78388,text,0,哦哦,,2026-01-29 01:38:03+00:00,1769650683,18.0,msg_00078388,,,,,哦哦,True
78389,text,0,我练完了,,2026-01-29 01:38:53+00:00,1769650733,50.0,msg_00078389,,,,,我练完了,True
78392,text,0,可以换一个千兆路由器,,2026-01-29 01:39:49+00:00,1769650789,13.0,msg_00078392,,,,,可以换一个千兆路由器,True
78393,text,0,不过你也不呆多久 无所谓了,,2026-01-29 01:40:01+00:00,1769650801,12.0,msg_00078393,,,,,不过你也不呆多久 无所谓了,True
78394,text,0,我去看看,,2026-01-29 01:40:23+00:00,1769650823,22.0,msg_00078394,,,,,我去看看,True
78395,text,0,叫这名的太多了[发呆],,2026-01-29 01:41:14+00:00,1769650874,51.0,msg_00078395,,,,,叫这名的太多了[发呆],True
78396,text,0,不知道哪一个啊,,2026-01-29 01:42:34+00:00,1769650954,80.0,msg_00078396,,,,,不知道哪一个啊,True
78400,text,0,153呢,,2026-01-29 01:45:39+00:00,1769651139,7.0,msg_00078400,,,,,153呢,True
78401,text,0,？,,2026-01-29 01:45:44+00:00,1769651144,5.0,msg_00078401,,,,,？,True
78402,text,0,我去,,2026-01-29 01:45:46+00:00,1769651146,2.0,msg_00078402,,,,,我去,True
78403,text,0,你爱信不信,,2026-01-29 01:45:53+00:00,1769651153,7.0,msg_00078403,,,,,你爱信不信,True
78405,text,0,不说话也是可以的哦,,2026-01-29 01:57:03+00:00,1769651823,659.0,msg_00078405,,,,,不说话也是可以的哦,True
78406,text,1,感觉没啥用,,2026-01-29 02:04:03+00:00,1769652243,420.0,msg_00078406,,,,,感觉没啥用,True
78407,text,1,也就养养生,,2026-01-29 02:04:04+00:00,1769652244,1.0,msg_00078407,,,,,也就养养生,True
78408,text,0,不知道,,2026-01-29 02:05:11+00:00,1769652311,67.0,msg_00078408,,,,,不知道,True
78409,text,0,半截残废,,2026-01-29 02:05:13+00:00,1769652313,2.0,msg_00078409,,,,,半截残废,True
78410,sticker,1,[表情包],../emojis/dfca5b972e4b2783a0c3d6057232f177.gif,2026-01-29 02:05:39+00:00,1769652339,26.0,msg_00078410,sticker_000318,[表情包:困惑的猫咪拿着薯片，可能在思考什么。],1.0,False,[表情包:困惑的猫咪拿着薯片，可能在思考什么。],True
78411,text,0,逛超市买菜去了,,2026-01-29 02:06:50+00:00,1769652410,71.0,msg_00078411,,,,,逛超市买菜去了,True
78412,text,0,你干啥呢,,2026-01-29 03:46:00+00:00,1769658360,5950.0,msg_00078412,,,,,你干啥呢,True
78413,text,1,闲逛呢,,2026-01-29 03:48:01+00:00,1769658481,121.0,msg_00078413,,,,,闲逛呢,True
78414,text,0,康康,,2026-01-29 03:48:32+00:00,1769658512,31.0,msg_00078414,,,,,康康,True
78415,text,1,待会,,2026-01-29 03:48:53+00:00,1769658533,21.0,msg_00078415,,,,,待会,True
78416,text,1,手机充电呢,,2026-01-29 03:49:02+00:00,1769658542,9.0,msg_00078416,,,,,手机充电呢,True
78417,text,0,这老师还问我了,,2026-01-29 08:14:37+00:00,1769674477,15935.0,msg_00078417,,,,,这老师还问我了,True
78418,text,0,我说前一段时间参加学校组织的实习，他说你们学校活动还挺多哈哈哈哈哈,,2026-01-29 08:15:06+00:00,1769674506,29.0,msg_00078418,,,,,我说前一段时间参加学校组织的实习，他说你们学校活动还挺多哈哈哈哈哈,True
78419,text,1,假的,,2026-01-29 08:15:20+00:00,1769674520,14.0,msg_00078419,,,,,假的,True
78420,text,0,啥假的,,2026-01-29 08:18:06+00:00,1769674686,166.0,msg_00078420,,,,,啥假的,True
78421,text,0,真的啊,,2026-01-29 08:18:08+00:00,1769674688,2.0,msg_00078421,,,,,真的啊,True
78422,text,0,天高皇帝远,,2026-01-29 08:18:52+00:00,1769674732,44.0,msg_00078422,,,,,天高皇帝远,True
78423,text,1,yao,,2026-01-29 08:21:35+00:00,1769674895,163.0,msg_00078423,,,,,yao,True
78424,text,1,再看看吧,,2026-01-29 08:21:51+00:00,1769674911,16.0,msg_00078424,,,,,再看看吧,True
78425,text,1,集市有人发假的了没刀人啥的,,2026-01-29 08:22:24+00:00,1769674944,33.0,msg_00078425,,,,,集市有人发假的了没刀人啥的,True
78426,text,0,那也不能空穴来风吧,,2026-01-29 08:24:33+00:00,1769675073,129.0,msg_00078426,,,,,那也不能空穴来风吧,True
78427,text,0,工程集市都有了,,2026-01-29 08:24:42+00:00,1769675082,9.0,msg_00078427,,,,,工程集市都有了,True
78428,text,1,就有一个死了,,2026-01-29 08:25:11+00:00,1769675111,29.0,msg_00078428,,,,,就有一个死了,True
78429,text,1,猝死的好像,,2026-01-29 08:25:24+00:00,1769675124,13.0,msg_00078429,,,,,猝死的好像,True
78430,text,0,哦哦,,2026-01-29 08:26:09+00:00,1769675169,45.0,msg_00078430,,,,,哦哦,True
78431,text,0,来姨妈了我去,,2026-01-29 08:36:41+00:00,1769675801,632.0,msg_00078431,,,,,来姨妈了我去,True
78432,text,0,疼死了,,2026-01-29 08:36:45+00:00,1769675805,4.0,msg_00078432,,,,,疼死了,True
78433,text,1,干甚呢,,2026-01-29 12:45:03+00:00,1769690703,14898.0,msg_00078433,,,,,干甚呢,True
78434,text,1,在干甚呢,,2026-01-29 14:27:44+00:00,1769696864,6161.0,msg_00078434,,,,,在干甚呢,True
78435,text,0,疼晕了刚,,2026-01-29 14:28:58+00:00,1769696938,74.0,msg_00078435,,,,,疼晕了刚,True
78436,text,0,晚饭都没吃,,2026-01-29 14:29:05+00:00,1769696945,7.0,msg_00078436,,,,,晚饭都没吃,True
78437,text,0,刚我妈给我煮点东西吃,,2026-01-29 14:29:13+00:00,1769696953,8.0,msg_00078437,,,,,刚我妈给我煮点东西吃,True
78438,text,1,不吃布洛芬？,,2026-01-29 14:29:32+00:00,1769696972,19.0,msg_00078438,,,,,不吃布洛芬？,True
78439,text,0,家里没有,,2026-01-29 14:30:41+00:00,1769697041,69.0,msg_00078439,,,,,家里没有,True
78440,text,0,我爸给我买去了疼之前,,2026-01-29 14:30:57+00:00,1769697057,16.0,msg_00078440,,,,,我爸给我买去了疼之前,True
78441,text,1,[撇嘴][撇嘴],,2026-01-29 14:31:07+00:00,1769697067,10.0,msg_00078441,,,,,[撇嘴][撇嘴],True
78442,text,0,然后吃了就睡了会,,2026-01-29 14:31:16+00:00,1769697076,9.0,msg_00078442,,,,,然后吃了就睡了会,True
78443,text,0,已经疼一小时了当时,,2026-01-29 14:31:33+00:00,1769697093,17.0,msg_00078443,,,,,已经疼一小时了当时,True
78444,text,1,咋这次这么疼你,,2026-01-29 14:31:40+00:00,1769697100,7.0,msg_00078444,,,,,咋这次这么疼你,True
78445,text,0,下辈子不当女生了,,2026-01-29 14:31:42+00:00,1769697102,2.0,msg_00078445,,,,,下辈子不当女生了,True
78446,text,1,当男生会被🧚‍♀️骂的哦,,2026-01-29 14:32:02+00:00,1769697122,20.0,msg_00078446,,,,,当男生会被🧚‍♀️骂的哦,True
78447,text,0,可能环境换了吧,,2026-01-29 14:32:03+00:00,1769697123,1.0,msg_00078447,,,,,可能环境换了吧,True
78448,text,1,[奸笑],,2026-01-29 14:32:05+00:00,1769697125,2.0,msg_00078448,,,,,[奸笑],True
78449,text,0,你也是男生,,2026-01-29 14:32:14+00:00,1769697134,9.0,msg_00078449,,,,,你也是男生,True
78450,text,0,你没被骂啊也,,2026-01-29 14:32:18+00:00,1769697138,4.0,msg_00078450,,,,,你没被骂啊也,True
78451,text,0,我当男生又不是当弱智,,2026-01-29 14:32:30+00:00,1769697150,12.0,msg_00078451,,,,,我当男生又不是当弱智,True
78452,text,1,人肯定心里骂啊,,2026-01-29 14:32:37+00:00,1769697157,7.0,msg_00078452,,,,,人肯定心里骂啊,True
78453,text,1,当男生你想被顶啊,,2026-01-29 14:33:06+00:00,1769697186,29.0,msg_00078453,,,,,当男生你想被顶啊,True
78454,text,0,？,,2026-01-29 14:33:12+00:00,1769697192,6.0,msg_00078454,,,,,？,True
78455,text,0,男生肯定顶别人啊[奸笑],,2026-01-29 14:33:37+00:00,1769697217,25.0,msg_00078455,,,,,男生肯定顶别人啊[奸笑],True
78456,text,1,不呢,,2026-01-29 14:33:55+00:00,1769697235,18.0,msg_00078456,,,,,不呢,True
78457,text,1,也有被顶的,,2026-01-29 14:34:05+00:00,1769697245,10.0,msg_00078457,,,,,也有被顶的,True
78458,text,0,我想试试顶别人[奸笑],,2026-01-29 14:34:18+00:00,1769697258,13.0,msg_00078458,,,,,我想试试顶别人[奸笑],True
78459,text,0,现在不疼了,,2026-01-29 14:35:21+00:00,1769697321,63.0,msg_00078459,,,,,现在不疼了,True
78460,text,1,就你,,2026-01-29 14:37:09+00:00,1769697429,108.0,msg_00078460,,,,,就你,True
78461,text,0,我和我弟打那个台球游戏 还挺好玩的,,2026-01-29 14:37:33+00:00,1769697453,24.0,msg_00078461,,,,,我和我弟打那个台球游戏 还挺好玩的,True
78462,text,0,[阴险][阴险],,2026-01-29 14:37:50+00:00,1769697470,17.0,msg_00078462,,,,,[阴险][阴险],True
78463,text,1,[撇嘴][撇嘴],,2026-01-29 14:38:13+00:00,1769697493,23.0,msg_00078463,,,,,[撇嘴][撇嘴],True
78464,text,0,我想和你玩一会也,,2026-01-29 14:41:16+00:00,1769697676,183.0,msg_00078464,,,,,我想和你玩一会也,True
78465,text,1,自己玩,,2026-01-29 14:44:06+00:00,1769697846,170.0,msg_00078465,,,,,自己玩,True
78466,text,1,天冷,,2026-01-29 14:44:08+00:00,1769697848,2.0,msg_00078466,,,,,天冷,True
78467,text,1,手冻着了,,2026-01-29 14:44:20+00:00,1769697860,12.0,msg_00078467,,,,,手冻着了,True
78468,text,0,好吧,,2026-01-29 14:47:45+00:00,1769698065,205.0,msg_00078468,,,,,好吧,True
78469,text,0,裹被子里,,2026-01-29 14:47:55+00:00,1769698075,10.0,msg_00078469,,,,,裹被子里,True
78470,text,1,还在睡呢,,2026-01-30 02:24:26+00:00,1769739866,41791.0,msg_00078470,,,,,还在睡呢,True
78471,text,0,起了,,2026-01-30 04:12:15+00:00,1769746335,6469.0,msg_00078471,,,,,起了,True
78472,text,0,四点多疼醒了,,2026-01-30 04:12:23+00:00,1769746343,8.0,msg_00078472,,,,,四点多疼醒了,True
78473,text,0,后来又睡着了,,2026-01-30 04:12:27+00:00,1769746347,4.0,msg_00078473,,,,,后来又睡着了,True
78474,text,0,到现在,,2026-01-30 04:12:30+00:00,1769746350,3.0,msg_00078474,,,,,到现在,True
78475,text,1,[汗],,2026-01-30 04:30:55+00:00,1769747455,1105.0,msg_00078475,,,,,[汗],True
78476,text,0,今年美赛今天就开始了 好早,,2026-01-30 04:32:45+00:00,1769747565,110.0,msg_00078476,,,,,今年美赛今天就开始了 好早,True
78477,text,1,你又不打,,2026-01-30 04:33:08+00:00,1769747588,23.0,msg_00078477,,,,,你又不打,True
78478,text,1,[擦汗][擦汗],,2026-01-30 04:33:13+00:00,1769747593,5.0,msg_00078478,,,,,[擦汗][擦汗],True
78479,text,0,你说话咋这样式儿的,,2026-01-30 04:33:43+00:00,1769747623,30.0,msg_00078479,,,,,你说话咋这样式儿的,True
78480,text,0,我去年打的时候刚好除夕了都,,2026-01-30 04:33:58+00:00,1769747638,15.0,msg_00078480,,,,,我去年打的时候刚好除夕了都,True
78481,text,1,你干甚呢,,2026-01-30 04:52:42+00:00,1769748762,1124.0,msg_00078481,,,,,你干甚呢,True
78482,text,0,吃饱饭休息休息,,2026-01-30 04:52:56+00:00,1769748776,14.0,msg_00078482,,,,,吃饱饭休息休息,True
78483,text,0,你打不打台球呀,,2026-01-30 04:53:08+00:00,1769748788,12.0,msg_00078483,,,,,你打不打台球呀,True
78484,text,1,诶,,2026-01-30 04:54:24+00:00,1769748864,76.0,msg_00078484,,,,,诶,True
78485,text,1,你咋就喜欢玩这个,,2026-01-30 04:54:29+00:00,1769748869,5.0,msg_00078485,,,,,你咋就喜欢玩这个,True
78486,text,1,来一局吧,,2026-01-30 04:54:39+00:00,1769748879,10.0,msg_00078486,,,,,来一局吧,True
78487,text,0,真挺好玩的,,2026-01-30 04:54:39+00:00,1769748879,0.0,msg_00078487,,,,,真挺好玩的,True
78488,text,0,邀请你了,,2026-01-30 04:55:47+00:00,1769748947,68.0,msg_00078488,,,,,邀请你了,True
78489,text,0,厉害吧我,,2026-01-30 05:27:10+00:00,1769750830,1883.0,msg_00078489,,,,,厉害吧我,True
78490,text,0,[阴险][阴险],,2026-01-30 05:27:13+00:00,1769750833,3.0,msg_00078490,,,,,[阴险][阴险],True
78491,text,1,[擦汗][擦汗],,2026-01-30 05:28:04+00:00,1769750884,51.0,msg_00078491,,,,,[擦汗][擦汗],True
78492,text,1,让你还真自信上了？,,2026-01-30 05:28:21+00:00,1769750901,17.0,msg_00078492,,,,,让你还真自信上了？,True
78493,text,0,[奸笑][奸笑],,2026-01-30 05:28:31+00:00,1769750911,10.0,msg_00078493,,,,,[奸笑][奸笑],True
78494,text,0,菜就多练,,2026-01-30 05:28:41+00:00,1769750921,10.0,msg_00078494,,,,,菜就多练,True
78495,text,1,[擦汗][擦汗],,2026-01-30 05:29:10+00:00,1769750950,29.0,msg_00078495,,,,,[擦汗][擦汗],True
78496,text,0,刷会抖音休息休息,,2026-01-30 05:29:43+00:00,1769750983,33.0,msg_00078496,,,,,刷会抖音休息休息,True
78497,text,0,干嘛呢,,2026-01-30 10:01:34+00:00,1769767294,16311.0,msg_00078497,,,,,干嘛呢,True
78498,text,1,写软著,,2026-01-30 10:01:44+00:00,1769767304,10.0,msg_00078498,,,,,写软著,True
78499,text,1,你干甚,,2026-01-30 10:23:18+00:00,1769768598,1294.0,msg_00078499,,,,,你干甚,True
78500,text,0,想吃什么呢,,2026-01-30 10:23:56+00:00,1769768636,38.0,msg_00078500,,,,,想吃什么呢,True
78501,text,1,[微笑],,2026-01-30 10:24:08+00:00,1769768648,12.0,msg_00078501,,,,,[微笑],True
78502,text,1,吃jiji,,2026-01-30 10:24:15+00:00,1769768655,7.0,msg_00078502,,,,,吃jiji,True
78503,text,0,发来,,2026-01-30 10:29:33+00:00,1769768973,318.0,msg_00078503,,,,,发来,True
78504,text,1,我要真的,,2026-01-30 10:29:55+00:00,1769768995,22.0,msg_00078504,,,,,我要真的,True
78505,text,0,什么真的,,2026-01-30 10:32:45+00:00,1769769165,170.0,msg_00078505,,,,,什么真的,True
78506,text,0,发来,,2026-01-30 10:32:49+00:00,1769769169,4.0,msg_00078506,,,,,发来,True
78507,text,0,饿死了,,2026-01-30 10:32:53+00:00,1769769173,4.0,msg_00078507,,,,,饿死了,True
78508,text,1,我说你过来,,2026-01-30 10:35:34+00:00,1769769334,161.0,msg_00078508,,,,,我说你过来,True
78509,text,1,吃,,2026-01-30 10:35:40+00:00,1769769340,6.0,msg_00078509,,,,,吃,True
78510,text,1,[擦汗][擦汗],,2026-01-30 10:35:43+00:00,1769769343,3.0,msg_00078510,,,,,[擦汗][擦汗],True
78511,text,0,这大过年的 我去你家不合适吧,,2026-01-30 10:35:56+00:00,1769769356,13.0,msg_00078511,,,,,这大过年的 我去你家不合适吧,True
78512,sticker,0,[表情包],../emojis/87f5f5a0d05037bff094e00476e7a818.jpg,2026-01-30 10:36:04+00:00,1769769364,8.0,msg_00078512,sticker_000362,[表情包:思考中的小人 / 思考],0.9,True,[表情包:思考中的小人 / 思考],True
78513,text,1,玩一局？,,2026-01-30 11:35:24+00:00,1769772924,3560.0,msg_00078513,,,,,玩一局？,True
78514,text,0,做饭呢,,2026-01-30 11:37:22+00:00,1769773042,118.0,msg_00078514,,,,,做饭呢,True
78515,text,1,不炒菜,,2026-01-30 11:37:41+00:00,1769773061,19.0,msg_00078515,,,,,不炒菜,True
78516,text,0,我做的像黑暗料理,,2026-01-30 11:47:10+00:00,1769773630,569.0,msg_00078516,,,,,我做的像黑暗料理,True
78518,text,1,[擦汗][擦汗],,2026-01-30 11:58:42+00:00,1769774322,20.0,msg_00078518,,,,,[擦汗][擦汗],True
